slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
luna,Luna,2019,2019-03-31,,2019-03-07,,"Musical Instrument Museum, Phoenix, AZ, USA",musical-instrument-museum-phoenix-az-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Slide|Fire in Cairo|Bewitched|Sideshow by the Seashore|Malibu Love Nest|Tiger Lily|23 Minutes in Brussels|Most of the Time|Chinatown|Tracy I Love You|Car Wash Hair|Moon Palace|Friendly Advice|^encore|Tugboat|Indian Summer,setlist.fm,,,https://mimphx.secure.force.com/ticket/#sections_a0F6100000NqDvsEAF,https://mim.org/events/luna/,,,|slide|fireincairo|bewitched|sideshowbytheseashore|malibulovenest|tigerlily|minutesinbrussels|mostofthetime|chinatown|tracyiloveyou|carwashhair|moonpalace|friendlyadvice|encore|tugboat|indiansummer|
luna,Luna,2019,2019-04-02,,2019-02-21,,"191 Toole, Tuscon, AZ, USA",191-toole-tuscon-az-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Slide|Slash Your Tires|California (All the Way)|Bewitched|Fire in Cairo|IHOP|Moon Palace|Black Postcards|Lost in Space|Bonnie and Clyde|^encore|23 Minutes in Brussels|Still at Home|Chinatown|One Fine Summer Morning|Malibu Love Nest|Math Wiz|Car Wash Hair|Tugboat|Strange|Friendly Advice|^encore 2:|Fuzzy Wuzzy,setlist.fm,,,https://www.eventbrite.com/e/an-evening-with-luna-tickets-56379202713?aff=ebdssbdestsearch?utm_source=Facebook&utm_medium=lunaonsale,,,,|slide|slashyourtires|californiaalltheway|bewitched|fireincairo|ihop|moonpalace|blackpostcards|lostinspace|bonnieandclyde|encore|minutesinbrussels|stillathome|chinatown|onefinesummermorning|malibulovenest|mathwiz|carwashhair|tugboat|strange|friendlyadvice|encore|fuzzywuzzy|
luna,Luna,2019,2019-05-22,,2019-05-15,,"Art Bash, SFMOMA, San Francisco, CA, USA",art-bash-sfmoma-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,,,,,https://www.eventbrite.com/e/art-bash-tickets-57628306817,https://www.sfmoma.org/event-series/artbash/,,,
luna,Luna,2019,2019-09-26,,2019-07-25,,"Trans-Pecos Festival of Music + Love, Marfa, TX, USA",trans-pecos-festival-of-music-+-love-marfa-tx-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2019-09-26/2019-09-26-trans-pecos-festival-of-music-poster.jpg,https://elcosmico.com/event/trans-pecos-festival-of-music-love-2019/,https://elcosmico.com/event/trans-pecos-festival-of-music-love-2019/,,Festival is from 26th to 29th of September - the date of Luna’s show hasn’t been confirmed.,
luna,Luna,2019,2019-10-01,,2019-04-26,Luna play Penthouse,"The Paradise, Boston, MA, USA",the-paradise-boston-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow by The Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|That’s What You Always Say|Bewitched|Car Wash Hair|Blue Thunder,Dean Wareham,,,https://www1.ticketmaster.com/event/01005699F624BFE5?camefrom=LN_BOSTON_LNSM_TWT_USC_Announce_04262019_547825_Luna,http://events.crossroadspresents.com/events/2019/10/1/luna,,Luna play Penthouse,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|thatswhatyoualwayssay|bewitched|carwashhair|bluethunder|
luna,Luna,2019,2019-10-02,,2019-04-26,Luna play Bewitched,"Greenwich Odeum, East Greenwich, RI, USA",greenwich-odeum-east-greenwich-ri-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,California (All The Way)|Tiger Lily|Friendly Advice|Bewitched|This Time Around|Great Jones Street|Going Home|Into the Fold|I Know You Tried|Sleeping Pill|Fire in Cairo|I Want Everything|Math Wiz|Lost in Space|Malibu Love Nest|23 Minutes in Brussels|Bonnie and Clyde,Dean Wareham,,,https://ci.ovationtix.com/35158/production/1010755?performanceId=10412079,,,Luna play Bewitched,|californiaalltheway|tigerlily|friendlyadvice|bewitched|thistimearound|greatjonesstreet|goinghome|intothefold|iknowyoutried|sleepingpill|fireincairo|iwanteverything|mathwiz|lostinspace|malibulovenest|minutesinbrussels|bonnieandclyde|
luna,Luna,2019,2019-10-03,,2019-04-30,Luna play Penthouse,"Space Ballroom, Hamden, CT, USA",space-ballroom-hamden-ct-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Slide|23 Minutes in Brussels|Inside Your Heart|Sideshow by The Seashore|Weird and Woozy|Pup Tent|I Can't Wait|Bewitched|Malibu Love Nest|Still at Home|Chinatown|Moon Palace|Black Postcards|^encore|Season of The Witch|Friendly Advice,Dean Wareham,,,https://www.spaceballroom.com/event/1857065-luna-hamden/,,,Luna play Penthouse,|slide|minutesinbrussels|insideyourheart|sideshowbytheseashore|weirdandwoozy|puptent|icantwait|bewitched|malibulovenest|stillathome|chinatown|moonpalace|blackpostcards|encore|seasonofthewitch|friendlyadvice|
luna,Luna,2019,2019-10-04,,2019-04-18,Luna play Penthouse,"Union Transfer, Philadelphia, PA, USA",union-transfer-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow by The Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|That’s What You Always Say|Most of The Time|Crazy People|Tracy I Love You|Time to Quit|^encore|Indian Summer|Friendly Advice,Dean Wareham,,,"https://event.etix.com/ticket/online/performanceSale.do?performance_id=3251737&partner_id=240&method=restoreToken&cobrand=Union%20Transfer,%20LLC",,,Luna play PenthouseTickets on sale Friday 19th April at 10am EST,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|thatswhatyoualwayssay|mostofthetime|crazypeople|tracyiloveyou|timetoquit|encore|indiansummer|friendlyadvice|
luna,Luna,2019,2019-10-05,,2019-04-18,Luna play Penthouse,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow by The Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|^encore|California (All The Way)|Broken Chair|Malibu Love Nest|Pup Tent|Indian Summer|^encore 2|Friendly Advice,photo,,,https://www.ticketfly.com/purchase/event/1852859?utm_medium=bks,,,Luna play PenthouseTickets on sale Friday 19th April at 10am EDT,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|encore|californiaalltheway|brokenchair|malibulovenest|puptent|indiansummer|encore|friendlyadvice|
luna,Luna,2019,2019-10-07,,2019-04-30,Luna play Penthouse,"The Cat's Cradle, Carrboro, NC, USA",the-cats-cradle-carrboro-nc-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,,,,,https://event.etix.com/ticket/online/performanceSale.do?performance_id=3941352&method=restoreToken,,,Luna play PenthouseTickets on sale Friday 3rd May at 10am,
luna,Luna,2019,2019-10-08,,2019-04-30,Luna play Lunapark,"The Earl, Atlanta, GA, USA",the-earl-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Slide|Anesthesia|Slash Your Tires|Crazy People|Time|Smile|I Can't Wait|Hey Sister|I Want Everything|Time to Quit|Goodbye|We're Both Confused|That's What You Always Say|Chinatown|Fire in Cairo|Indian Summer|^encore|Inside Your Heart|Black Postcards,setlist.fm,,https://media.fullofwishes.co.uk/02-luna/show_assets/2019-10-08/2019-10-08-09-luna-theearl-poster.jpg,https://www.freshtix.com/events/luna-performing-lunapark--the-earl,https://www.badearl.com/events/5129/NIGHT-1,,Luna play Lunapark,|slide|anesthesia|slashyourtires|crazypeople|time|smile|icantwait|heysister|iwanteverything|timetoquit|goodbye|werebothconfused|thatswhatyoualwayssay|chinatown|fireincairo|indiansummer|encore|insideyourheart|blackpostcards|
luna,Luna,2019,2019-10-09,,,,"Paste Studio, Atlanta, GA, USA",paste-studio-atlanta-ga-usa,,,,California Blue|Bewitched|Malibu Love Nest,,,,,,Stream video|https://www.youtube.com/watch?v=quQTcxnfPio,,|californiablue|bewitched|malibulovenest|
luna,Luna,2019,2019-10-09,,2019-04-30,Luna play Bewitched,"The Earl, Atlanta, GA, USA",the-earl-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,California (All the Way)|Tiger Lily|Friendly Advice|Bewitched|This Time Around|Great Jones Street|Going Home|Into the Fold|I Know You Tried|Sleeping Pill|Malibu Love Nest|Season of the Witch|Lost in Space|23 Minutes in Brussels|^encore|Sweet Child o' Mine|Strange,setlist.fm,,https://media.fullofwishes.co.uk/02-luna/show_assets/2019-10-08/2019-10-08-09-luna-theearl-poster.jpg,https://www.freshtix.com/events/luna-performing-bewitched--the-earl,https://www.badearl.com/events/5130/Night-2,,Luna play Bewitched,|californiaalltheway|tigerlily|friendlyadvice|bewitched|thistimearound|greatjonesstreet|goinghome|intothefold|iknowyoutried|sleepingpill|malibulovenest|seasonofthewitch|lostinspace|minutesinbrussels|encore|sweetchildomine|strange|
luna,Luna,2019,2019-10-10,,,,"Saturn, Birmingham, AL, USA",saturn-birmingham-al-usa,,,,Chinatown|Sideshow by the Seashore|Fire in Cairo|Anesthesia|Malibu Love Nest|Gin|Moon Palace|Math Wiz|Friendly Advice|Bewitched|Inside Your Heart|^encore|Blue Thunder|Tiger Lily|23 Minutes in Brussels,setlist.fm,,,,,,,|chinatown|sideshowbytheseashore|fireincairo|anesthesia|malibulovenest|gin|moonpalace|mathwiz|friendlyadvice|bewitched|insideyourheart|encore|bluethunder|tigerlily|minutesinbrussels|
luna,Luna,2019,2019-10-11,,2019-04-30,Luna play Penthouse,"Off Broadway, St. Louis, MO, USA",off-broadway-st-louis-mo-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|Inside Your Heart|Tracy I Love You|Still at Home|IHOP|^encore|Strange|Indian Summer,setlist.fm,,,,https://offbroadwaystl.com/event/luna-performing-penthouse/,,Luna play Penthouse,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|insideyourheart|tracyiloveyou|stillathome|ihop|encore|strange|indiansummer|
luna,Luna,2019,2019-10-12,,2019-04-18,Luna play Bewitched,"Lincoln Hall, Chicago, IL, USA",lincoln-hall-chicago-il-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,California (All the Way)|Tiger Lily|Friendly Advice|Bewitched|This Time Around|Great Jones Street|Going Home|Into the Fold|I Know You Tried|Sleeping Pill|^encore|That's What You Always Say|Malibu Love Nest|Hey Sister|Lost in Space|Black Postcards|^encore 2|Math Wiz|Season of the Witch|Blue Thunder,setlist.fm,,,https://lh-st.com/shows/10-12-2019-luna-performing-bewitched/,,,Luna play Bewitched,|californiaalltheway|tigerlily|friendlyadvice|bewitched|thistimearound|greatjonesstreet|goinghome|intothefold|iknowyoutried|sleepingpill|encore|thatswhatyoualwayssay|malibulovenest|heysister|lostinspace|blackpostcards|encore|mathwiz|seasonofthewitch|bluethunder|
luna,Luna,2019,2019-10-13,,2019-04-18,Luna play Penthouse,"Lincoln Hall, Chicago, IL, USA",lincoln-hall-chicago-il-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|Gin|Tracy I Love You|Still at Home|La poupée qui fait non|Indian Summer|^encore|Lonesome Cowboy Bill|Fuzzy Wuzzy,setlist.fm,,,https://lh-st.com/shows/10-13-2019-luna-performing-penthouse/,,,Luna play Penthouse,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|gin|tracyiloveyou|stillathome|lapoupequifaitnon|indiansummer|encore|lonesomecowboybill|fuzzywuzzy|
luna,Luna,2019,2019-10-15,,2019-04-30,Luna play Penthouse,"Lee's Palace, Toronto, Canada",lees-palace-toronto-canada,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,^Penthouse|Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|^set 2|Bonnie and Clyde|Still at Home|That's What You Always Say|Bewitched|Sweetness|Inside Your Heart|Black Postcards|Encore:|Strange|Time to Quit,setlist.fm,,,,https://www.leespalace.com/event/1856961-luna-performing-penthouse-toronto/,,,|penthouse|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|set|bonnieandclyde|stillathome|thatswhatyoualwayssay|bewitched|sweetness|insideyourheart|blackpostcards|encore|strange|timetoquit|
luna,Luna,2019,2019-10-16,,2019-04-30,,"The Haunt, Ithaca, NY, USA",the-haunt-ithaca-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,California (All the Way)|Fire in Cairo|Tiger Lily|Going Home|Crazy People|Hey Sister|Gin|I Want Everything|Malibu Love Nest|Chinatown|Sideshow by the Seashore|Lost in Space|23 Minutes in Brussels|^encore|Inside Your Heart|Fuzzy Wuzzy,setlist.fm,,,https://thehaunt.ticketfly.com/event/1856900-luna-ithaca/,,,,|californiaalltheway|fireincairo|tigerlily|goinghome|crazypeople|heysister|gin|iwanteverything|malibulovenest|chinatown|sideshowbytheseashore|lostinspace|minutesinbrussels|encore|insideyourheart|fuzzywuzzy|
luna,Luna,2019,2019-10-17,,2019-04-30,,"Gateway City Arts, Holyoke, MA, USA",gateway-city-arts-holyoke-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Fire in Cairo|Chinatown|Anesthesia|Slash Your Tires|Time|Goodbye|Malibu Love Nest|Broken Chair|Moon Palace|Superfreaky Memories|Friendly Advice|Into the Fold|23 Minutes in Brussels|^encore|Strange|Math Wiz|Indian Summer,setlist.fm,,,,,,,|fireincairo|chinatown|anesthesia|slashyourtires|time|goodbye|malibulovenest|brokenchair|moonpalace|superfreakymemories|friendlyadvice|intothefold|minutesinbrussels|encore|strange|mathwiz|indiansummer|
luna,Luna,2019,2019-10-18,,2019-05-03,Luna play Lunapark,"Elsewhere, Brooklyn, NY, USA",elsewhere-brooklyn-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums|Justin Harwood - bass (guest),Slide|Anesthesia|Slash Your Tires|Crazy People|Time|Smile|I Can't Wait|Hey Sister|I Want Everything|Time to Quit|Goodbye|We're Both Confused|Egg Nog|Superfreaky Memories|Bonnie and Clyde|Moon Palace|Friendly Advice,setlist.fm,,,https://www.eventbrite.com/e/luna-performing-lunapark-elsewhere-hall-tickets-61102576451,https://www.elsewherebrooklyn.com/events/2019-10-18-luna-performing-lunapark/,,Luna play Lunapark,|slide|anesthesia|slashyourtires|crazypeople|time|smile|icantwait|heysister|iwanteverything|timetoquit|goodbye|werebothconfused|eggnog|superfreakymemories|bonnieandclyde|moonpalace|friendlyadvice|
luna,Luna,2019,2019-10-19,,2019-04-08,Luna play Bewitched,"The Bowery Ballroom, New York, NY, USA",the-bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums|Justin Harwood - bass (guest),^Bewitched|California (All the Way)|Tiger Lily|Friendly Advice|Bewitched|This Time Around|Great Jones Street|Going Home|Into the Fold|I Know You Tried|Sleeping Pill|That's What You Always Say|Tracy I Love You|Lonesome Cowboy Bill|Malibu Love Nest|Car Wash Hair|^encore|Indian Summer|Fuzzy Wuzzy,setlist.fm,,,https://www.eventbrite.com/e/luna-plays-bewitched-tickets-59930977166,,,Luna play BewitchedTickets on sale Friday 12th April at 12pm EST,|bewitched|californiaalltheway|tigerlily|friendlyadvice|bewitched|thistimearound|greatjonesstreet|goinghome|intothefold|iknowyoutried|sleepingpill|thatswhatyoualwayssay|tracyiloveyou|lonesomecowboybill|malibulovenest|carwashhair|encore|indiansummer|fuzzywuzzy|
luna,Luna,2019,2019-10-20,,2019-04-08,Luna play Penthouse,"The Bowery Ballroom, New York, NY, USA",the-bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums|Justin Harwood - bass (guest),^Penthouse|Chinatown|Sideshow by the Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|^set 2|Bonnie and Clyde|California Blue|Still at Home|Inside Your Heart|Egg Nog|Slide|Superfreaky Memories|^encore|Pup Tent|Season of the Witch|IHOP,setlist.fm,,,https://www.eventbrite.com/e/luna-plays-penthouse-tickets-59931109562,,Download|https://www.fullofwishes.co.uk/2019/10/23/audio-download-luna-penthouse-in-nyc/|NYC Taper,Luna play PenthouseTickets on sale Friday 12th April at 12pm EST,|penthouse|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|set|bonnieandclyde|californiablue|stillathome|insideyourheart|eggnog|slide|superfreakymemories|encore|puptent|seasonofthewitch|ihop|
luna,Luna,2020,2020-02-05,,2019-09-16,,"Teragram Ballroom, Los Angeles, CA, USA",teragram-ballroom-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,California Blue|That’s What You Always Say|The Owl and The Pussycat|Inside Your Heart|Bobby Peru|Superfreaky Memories|Cindy Tastes of Barbecue|Math Wiz|Black Postcards|Malibu Love Nest|Lost in Space|23 Minutes in Brussels|Bewitched|IHOP|^encore|Chinatown|Friendly Advice,,,,https://www.teragramballroom.com/e/luna-72209246801/,,,,|californiablue|thatswhatyoualwayssay|theowlandthepussycat|insideyourheart|bobbyperu|superfreakymemories|cindytastesofbarbecue|mathwiz|blackpostcards|malibulovenest|lostinspace|minutesinbrussels|bewitched|ihop|encore|chinatown|friendlyadvice|
luna,Luna,2020,2020-02-07,,2019-09-16,,"The Independent, San Francisco, CA, USA",the-independent-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Inside Your Heart|That’s What You Always Say|The Owl and The Pussycat|Anesthesia|Bobby Peru|Fire in Cairo|Superfreaky Memories|Cindy Tastes of Barbecue|Going Home|Black Postcards|Still at Home|Malibu Love Nest|Tiger Lily|IHOP|^encore|Bewitched|Friendly Advice|Indian Summer,,,,https://www.ticketfly.com/purchase/event/1886566,,,,|insideyourheart|thatswhatyoualwayssay|theowlandthepussycat|anesthesia|bobbyperu|fireincairo|superfreakymemories|cindytastesofbarbecue|goinghome|blackpostcards|stillathome|malibulovenest|tigerlily|ihop|encore|bewitched|friendlyadvice|indiansummer|
luna,Luna,2020,2020-02-08,,2019-12-18,Luna play Penthouse,"The Independent, San Francisco, CA, USA",the-independent-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow By The Seashore|Moon Palace|Double Feature|23 Minutes in  Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin’ and Peakin’|Bonnie and Clyde|^encore|California Blue|Tracy I Love You|Broken Chair|Car Wash Hair|^encore 2|Fuzzy Wuzzy,,,,https://www.ticketweb.com/event/luna-plays-penthouse-the-independent-tickets/10228185?pl=independentsf,,,,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|encore|californiablue|tracyiloveyou|brokenchair|carwashhair|encore|fuzzywuzzy|
luna,Luna,2020,2020-02-10,,2019-10-23,Luna play Penthouse,"Doug Fir Lounge, Portland, OR, USA",doug-fir-lounge-portland-or-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Britta Phillips - bass|Lee Wall - drums,Chinatown|Sideshow By The Seashore|Moon Palace|Double Feature|23 Minutes in Brussels|Lost in Space|Rhythm King|Kalamazoo|Hedgehog|Freakin' and Peakin'|Bonnie and Clyde|^encore|California Blue|Tracy I Love You|Tiger Lily|Friendly Advice,,,,https://www.eventbrite.com/e/luna-performing-penthouse-tickets-77543050351,,,,|chinatown|sideshowbytheseashore|moonpalace|doublefeature|minutesinbrussels|lostinspace|rhythmking|kalamazoo|hedgehog|freakinandpeakin|bonnieandclyde|encore|californiablue|tracyiloveyou|tigerlily|friendlyadvice|
