section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
dean-and-britta,dean-and-britta,Dean & Britta,2025,2025-03-27,,Fri Feb 28 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,The Grammy Museum,Los Angeles,CA,USA,the-grammy-museum-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,I'll Keep It With Mine|Most of The Time,,,,https://grammymuseum.org/event/fifty-years-in-sixty-minutes-an-evening-with-the-bob-dylan-center/,,,Fifty Years in Sixty Minutes: An Evening with the Bob Dylan Center. Film Screening and Discussion with Director Steven Jenkins. Performance by Special Guests Dean and Britta,,,"2025: Dean & Britta - The Grammy Museum, Los Angeles, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-01,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,The Garage,Glasgow,,UK,the-garage-glasgow-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|You Were the Ones I Had to Betray|Dear Betty Baby|Yesterday's Hero|The Cloud Is Coming|Bourgeois Manqué|Parking Lot|Just as Much as It Was Worth|Flowers|When Will You Come Home|The Last Word|Blue Thunder|Friendly Advice|^encore|Ceremony|Strange|Fourth of July |,My notes,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/the-garage/3180864,https://garageglasgow.co.uk/gig-listings/,,,|newworldjulie|youweretheonesihadtobetray|dearbettybaby|yesterdayshero|thecloudiscoming|bourgeoismanqu|parkinglot|justasmuchasitwasworth|flowers|whenwillyoucomehome|thelastword|bluethunder|friendlyadvice|encore|ceremony|strange|fourthofjuly||,Y,"2025: Dean Wareham - The Garage, Glasgow, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-02,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,Band on the Wall,Manchester,,UK,band-on-the-wall-manchester-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/band-on-the-wall/3180880,,,,|newworldjulie|youweretheonesihadtobetray|dearbettybaby|yesterdayshero|thecloudiscoming|bourgeoismanqu|parkinglot|justasmuchasitwasworth|flowers|whenwillyoucomehome|thelastword|bluethunder|friendlyadvice|encore|ceremony|strange|fourthofjuly||,,"2025: Dean Wareham - Band on the Wall, Manchester, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-03,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,Rough Trade,Liverpool,,UK,rough-trade-liverpool-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|We're Not Finished Yet|Dear Betty Baby|Yesterday's Hero|Mystery Guest|Bourgeois Manqué|Just As Much as It Was Worth|Flowers|When Will You Come Home|The Last Word|Blue Thunder|Friendly Advice|Tugboat|^encore|Strange|23 Minutes in Brussels|Ceremony|,,,,https://www.seetickets.com/event/dean-wareham-galaxie-500-/rough-trade/3186952,,,Venue changed from Hangar 34,|newworldjulie|werenotfinishedyet|dearbettybaby|yesterdayshero|mysteryguest|bourgeoismanqu|justasmuchasitwasworth|flowers|whenwillyoucomehome|thelastword|bluethunder|friendlyadvice|tugboat|encore|strange|23minutesinbrussels|ceremony||,,"2025: Dean Wareham - Rough Trade, Liverpool, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-04,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,The Assembly,Royal Leamington Spa,,UK,the-assembly-royal-leamington-spa-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Tiger Lily [impromptu]|We're Not Finished Yet|That's The Price of Loving Me|Yesterday's Hero|Mystery Guest|Bourgeois Manqué|Flowers|Snowstorm|Just as Much as It Was Worth|When Will You Come Home|The Last Word|Friendly Advice|Blue Thunder|Tugboat|Strange|Temperature's Rising|23 Minutes in Brussels|,Recording,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/the-assembly/3180868,,,,|newworldjulie|tigerlilyimpromptu|werenotfinishedyet|thatsthepriceoflovingme|yesterdayshero|mysteryguest|bourgeoismanqu|flowers|snowstorm|justasmuchasitwasworth|whenwillyoucomehome|thelastword|friendlyadvice|bluethunder|tugboat|strange|temperaturesrising|23minutesinbrussels||,,"2025: Dean Wareham - The Assembly, Royal Leamington Spa, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-05,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,Brudenell Social Club,Leeds,,UK,brudenell-social-club-leeds-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Mystery Guest|That's the Price of Loving Me|Yesterday's Hero|We're Not Finished Yet|Bourgeois Manqué|Flowers|Friendly Advice|Snowstorm|Just as Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|Tugboat|^encore|Strange|The Cloud Is Coming|23 Minutes in Brussels|,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/brudenell-social-club/3180875,,,,|newworldjulie|mysteryguest|thatsthepriceoflovingme|yesterdayshero|werenotfinishedyet|bourgeoismanqu|flowers|friendlyadvice|snowstorm|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|tugboat|encore|strange|thecloudiscoming|23minutesinbrussels||,Y,"2025: Dean Wareham - Brudenell Social Club, Leeds, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-06,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,The Fleece. Bristol,,,UK,the-fleece-bristol-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Mystery Guest|That's the Price of Loving Me|The Cloud Is Coming|Flowers|Yesterday's Hero|Bourgeois Manqué|Friendly Advice|Snowstorm|Just as Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|Tugboat|^encore|Strange|23 Minutes in Brussels|,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/the-fleece/3180872,,,,|newworldjulie|mysteryguest|thatsthepriceoflovingme|thecloudiscoming|flowers|yesterdayshero|bourgeoismanqu|friendlyadvice|snowstorm|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|tugboat|encore|strange|23minutesinbrussels||,,"2025: Dean Wareham - The Fleece. Bristol, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-07,,Sat Sep 28 2024 00:00:00 GMT+0100 (British Summer Time),,,229,London,,UK,229-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|Mystery Guest|That's the Price of Loving Me|The Cloud Is Coming|Yesterday's Hero|Flowers|Snowstorm|Friendly Advice|Just as Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|23 Minutes in Brussels|^encore|Strange|Ceremony|,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-04/2025-04-dean-wareham-uk-tour.png,https://www.seetickets.com/event/dean-wareham-songs-of-galaxie-500-luna-and-more/229/3180873,,,,|newworldjulie|dearbettybaby|mysteryguest|thatsthepriceoflovingme|thecloudiscoming|yesterdayshero|flowers|snowstorm|friendlyadvice|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|23minutesinbrussels|encore|strange|ceremony||,,"2025: Dean Wareham - 229, London, UK"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-08,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Le Petit Bain,Paris,,France,le-petit-bain-paris-france,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|Mystery Guest|That's the Price of Loving Me|We're Not Finished Yet|Bourgeois Manqué|Flowers|Snowstorm|Friendly Advice|Just as Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|23 Minutes in Brussels|^encore|Strange|Tugboat|,,,,https://petitbain.org/evenement/dean-wareham/,,,,|newworldjulie|dearbettybaby|mysteryguest|thatsthepriceoflovingme|werenotfinishedyet|bourgeoismanqu|flowers|snowstorm|friendlyadvice|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|23minutesinbrussels|encore|strange|tugboat||,,"2025: Dean Wareham - Le Petit Bain, Paris, France"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-10,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,DB's,Utrecht,,The Netherlands,dbs-utrecht-the-netherlands,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums,"Dear Betty Baby|Mystery Guest|That's the Price of Loving Me|Yesterday's Hero|We're Not Finished Yet|Flowers|Snowstorm|The Last Word|When Will You Come Home|23 Minutes in Brussels|Blue Thunder|Tugboat|Listen, the Snow Is Falling|^encore|Strange|Don't Let Our Youth Go to Waste|Ceremony|",,,,https://dbs.stager.co/web/tickets/111488045,,,,|dearbettybaby|mysteryguest|thatsthepriceoflovingme|yesterdayshero|werenotfinishedyet|flowers|snowstorm|thelastword|whenwillyoucomehome|23minutesinbrussels|bluethunder|tugboat|listenthesnowisfalling|encore|strange|dontletouryouthgotowaste|ceremony||,,"2025: Dean Wareham - DB's, Utrecht, The Netherlands"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-12,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Aa Theater,Groningen,,The Netherlands,aa-theater-groningen-the-netherlands,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|Mystery Guest|That's the Price of Loving Me|We're Not Finished Yet|Bourgeois Manqué|Flowers|Snowstorm|Friendly Advice|Parking Lot|Just as Much as It Was Worth|When Will You Come Home| The Last Word|23 Minutes in Brussels|Tugboat|^encore|Temperature's Rising|Blue Thunder|Strange,,,,https://www.spotgroningen.nl/programma/dean-wareham/,,,,|newworldjulie|dearbettybaby|mysteryguest|thatsthepriceoflovingme|werenotfinishedyet|bourgeoismanqu|flowers|snowstorm|friendlyadvice|parkinglot|justasmuchasitwasworth|whenwillyoucomehome|thelastword|23minutesinbrussels|tugboat|encore|temperaturesrising|bluethunder|strange|,,"2025: Dean Wareham - Aa Theater, Groningen, The Netherlands"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-13,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Nachtasyl,Hamburg,,Germany,nachtasyl-hamburg-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|Mystery Guest|We're Not Finished Yet|Bourgeois Manqué|Reich der Träume|Flowers|Snowstorm|Friendly Advice|Just As Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|23 Minutes in Brussels|^encore|Tugboat|Fourth of July|^encore|Strange|,,,,https://www.tixforgigs.com/de-DE/Event/62219/dean-wareham-band-thats-the-price-of-loving-me-tour-nachtasyl-hamburg,,,,|newworldjulie|dearbettybaby|mysteryguest|werenotfinishedyet|bourgeoismanqu|reichdertrume|flowers|snowstorm|friendlyadvice|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|23minutesinbrussels|encore|tugboat|fourthofjuly|encore|strange||,,"2025: Dean Wareham - Nachtasyl, Hamburg, Germany"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-14,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Frannz Club,Berlin,,Germany,frannz-club-berlin-germany,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|The Cloud Is Coming|Yesterday's Hero|Bourgeois Manqué|Reich der Träume|Flowers|Snowstorm|Friendly Advice|Just As Much as It Was Worth|When Will You Come Home|The Last Word|Blue Thunder|Don't Let Our Youth Go to Waste|^encore|23 Minutes in Brussels|Strange|Tugboat|,,,,https://www.tixforgigs.com/Event/62205,,,,|newworldjulie|dearbettybaby|thecloudiscoming|yesterdayshero|bourgeoismanqu|reichdertrume|flowers|snowstorm|friendlyadvice|justasmuchasitwasworth|whenwillyoucomehome|thelastword|bluethunder|dontletouryouthgotowaste|encore|23minutesinbrussels|strange|tugboat||,,"2025: Dean Wareham - Frannz Club, Berlin, Germany"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-16,,Fri Jan 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Pumpehuset,Copenhagen,,Denmark,pumpehuset-copenhagen-denmark,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|Mystery Guest|Yesterday's Hero|The Cloud Is Coming|Bourgeois Manqué|When Will You Come Home|Flowers|Snowstorm|Friendly Advice|The Last Word|Blue Thunder|Tugboat|Fourth of July|^encore|Cashing In|23 Minutes in Brussels|Strange|^encore|Ceremony|,,,,https://www.ticketmaster.dk/event/dean-wareham-billetter/1347397726,,,,|newworldjulie|dearbettybaby|mysteryguest|yesterdayshero|thecloudiscoming|bourgeoismanqu|whenwillyoucomehome|flowers|snowstorm|friendlyadvice|thelastword|bluethunder|tugboat|fourthofjuly|encore|cashingin|23minutesinbrussels|strange|encore|ceremony||,,"2025: Dean Wareham - Pumpehuset, Copenhagen, Denmark"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-18,,Tue Oct 29 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Dabadaba,San Sebastian,,Spain,dabadaba-san-sebastian-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-spain-2024-04.jpg,https://houstonpartymusic.com/booking/502/dean-wareham/,,,,,,"2025: Dean Wareham - Dabadaba, San Sebastian, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-20,,Tue Oct 29 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Sala Upload,Barcelona,,Spain,sala-upload-barcelona-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|Mystery Guest|Yesterday's Hero|The Last Word|Bourgeois Manqué|Flowers|Temperature's Rising|Friendly Advice|Blue Thunder|When Will You Come Home|23 Minutes in Brussels|Tugboat|Fourth of July|^encore|Strange|Ceremony,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-spain-2024-04.jpg,https://houstonpartymusic.com/booking/502/dean-wareham/,,,,|newworldjulie|dearbettybaby|mysteryguest|yesterdayshero|thelastword|bourgeoismanqu|flowers|temperaturesrising|friendlyadvice|bluethunder|whenwillyoucomehome|23minutesinbrussels|tugboat|fourthofjuly|encore|strange|ceremony|,,"2025: Dean Wareham - Sala Upload, Barcelona, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-21,,Tue Oct 29 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,16 Toneladas,Valencia,,Spain,16-toneladas-valencia-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,New World Julie|Dear Betty Baby|That's The Price of Loving Me|Just as Much as It Was Worth|The Cloud is Coming|Bourgeois Manqué|Flowers|Snowstorm|Friendly Advice|The Last Word|When Will You Come Home|Blue Thunder|23 Minutes in Brussels|Tugboat|^encore|I'll Keep It With Mine|Strange,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-spain-2024-04.jpg,https://houstonpartymusic.com/booking/502/dean-wareham/,,,,|newworldjulie|dearbettybaby|thatsthepriceoflovingme|justasmuchasitwasworth|thecloudiscoming|bourgeoismanqu|flowers|snowstorm|friendlyadvice|thelastword|whenwillyoucomehome|bluethunder|23minutesinbrussels|tugboat|encore|illkeepitwithmine|strange|,,"2025: Dean Wareham - 16 Toneladas, Valencia, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-22,,Tue Oct 29 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,La Lata De Bombillas,Zaragoza,,Spain,la-lata-de-bombillas-zaragoza-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-spain-2024-04.jpg,https://houstonpartymusic.com/booking/502/dean-wareham/,,,,,,"2025: Dean Wareham - La Lata De Bombillas, Zaragoza, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-24,,Tue Oct 29 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Teatro CajaGranada,Granada,,Spain,teatro-cajagranada-granada-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-spain-2024-04.jpg,https://houstonpartymusic.com/booking/502/dean-wareham/,,,,,,"2025: Dean Wareham - Teatro CajaGranada, Granada, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-25,,Tue Oct 29 2024 00:00:00 GMT+0000 (Greenwich Mean Time),,,Sala Villanos,Madrid,,Spain,sala-villanos-madrid-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Roger Brogan - drums|Matt Popieluch - guitar/keyboards,,,,https://media.fullofwishes.co.uk/05-dean_wareham/pictures/dean-wareham-spain-2024-04.jpg,https://houstonpartymusic.com/booking/502/dean-wareham/,,,,,,"2025: Dean Wareham - Sala Villanos, Madrid, Spain"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-04-27,,Fri Jan 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,Austin Psych Fest,The Far Out Lounge,Austin,TX,USA,austin-psych-fest-the-far-out-lounge-austin-tx-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Roger Brogan - drums,Flowers|Snowstorm|When Will You Come Home|Blue Thunder|Strange|Don't Let Our Youth Go to Waste|Tugboat|Fourth of July|Ceremony,video,,,https://www.seetickets.us/event/AUSTIN-PSYCH-FEST-2025/634244,,Stream video|https://www.youtube.com/watch?v=nx5jXa82QQM|YouTube,,|flowers|snowstorm|whenwillyoucomehome|bluethunder|strange|dontletouryouthgotowaste|tugboat|fourthofjuly|ceremony|,,"2025: Dean Wareham - Austin Psych Fest, The Far Out Lounge, Austin, TX, USA"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-05-10,,Fri Jan 31 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Pappy and Harriet's Pioneertown Palace,Pioneertown,CA,USA,pappy-and-harriets-pioneertown-palace-pioneertown-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,Jess Cornelius,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-05/dean-wareham-2025-05-folkyeah.jpg,https://www.eventbrite.com/e/dean-wareham-pappy-harriets-pioneertown-510-tickets-1141163002259,,,,,,"2025: Dean Wareham - Pappy and Harriet's Pioneertown Palace, Pioneertown, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-05-11,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Deer Lodge,Ojai,CA,USA,deer-lodge-ojai-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,Jess Cornelius,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-05/dean-wareham-2025-05-folkyeah.jpg,https://www.eventbrite.com/e/dean-wareham-deer-lodge-ojai-511-tickets-1141175158619?aff=oddtdtcreator,,,,,,"2025: Dean Wareham - Deer Lodge, Ojai, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-05-14,,Thu Jan 09 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,,Lodge Room,Los Angeles,CA,USA,lodge-room-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,Big Search,,https://www.lodgeroomhlp.com/shows/dean-wareham/,,,,,,"2025: Dean Wareham - Lodge Room, Los Angeles, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2025,2025-05-16,,Tue Mar 11 2025 00:00:00 GMT+0000 (Greenwich Mean Time),,Hipnic Festival,Fernwood Resort,Big Sur,CA,USA,hipnic-festival-fernwood-resort-big-sur-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2025-05/dean-wareham-2025-05-folkyeah.jpg,,,,,,,"2025: Dean Wareham - Hipnic Festival, Fernwood Resort, Big Sur, CA, USA"
