section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,show-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-04-22,,2016-01-25,Fortune,,Grüner Salon,Berlin,,Germany,damon-and-naomi-2016-04-22-gruner-salon-berlin-germany,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://www.gruener-salon.de/,,Damon will also be drumming for Richard Youngs,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-09-13,,2016-08-18,,,Yu Yin Tang,Shanghai,,China,damon-and-naomi-2016-09-13-yu-yin-tang-shanghai-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,Song to the Siren|How Do I Say Goodbye|Turn of the Century|Eye of the Storm|Ueno Station|A Second Life|It's Over|Reflections|A Shining Dream|Lilac Land|What She Brings|The Robot Speaks|Helsinki|New York City|^Incantation,setlist.fm,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,,|songtothesiren|howdoisaygoodbye|turnofthecentury|eyeofthestorm|uenostation|asecondlife|itsover|reflections|ashiningdream|lilacland|whatshebrings|therobotspeaks|helsinki|newyorkcity|incantation|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-09-14,,2016-08-18,,,Y:Union,Guangzhou,,China,damon-and-naomi-2016-09-14-yunion-guangzhou-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-09-15,,2016-08-18,,,B-10,Shenzhen,,China,damon-and-naomi-2016-09-15-b-10-shenzhen-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-09-17,,2016-08-18,,,Tenglong Cave Midi Festival,Hubei,,China,damon-and-naomi-2016-09-17-tenglong-cave-midi-festival-hubei-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09-17/2016-09-17-damon-and-naomi-hubei-poster.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-09-19,,2016-08-18,,,Yu Gong Yi Shan,Beijing,,China,damon-and-naomi-2016-09-19-yu-gong-yi-shan-beijing-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-09/2016-09-damon-and-naomi-china.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-11-04,,2016-10-09,Fortune,,The Guild Cinema,Albuquerque,NM,USA,damon-and-naomi-2016-11-04-the-guild-cinema-albuquerque-nm-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,,,Screening of Naomi's film Fortune with live accompaniment.,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-18,,2017-03-15,The New Analog,,"Carpenter Center for the Visual Arts, Harvard University",Cambridge,MA,USA,damon-and-naomi-2017-04-18-carpenter-center-for-the-visual-arts-harvard-university-cambridge-ma-usa,,,Damon Krukowski|Amanda Palmer,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,http://ccva.fas.harvard.edu/damon-krukowski-new-analog-listening-and-reconnecting-digital-world,,Damon in conversation with Amanda Palmer discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-20,,2017-03-15,The New Analog,,KEXP,Seattle,WA,USA,damon-and-naomi-2017-04-20-kexp-seattle-wa-usa,,,Damon Krukowski|Jonathan Poneman (Sub Pop)|Megan Jasper (Sub Pop),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Jonathan Poneman and Megan Jasper discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-22,,2017-03-15,The New Analog,PopCon 2017,The Museum of Popular Culture,Seattle,WA,USA,damon-and-naomi-2017-04-22-popcon-2017-the-museum-of-popular-culture-seattle-wa-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,https://popconference2017.sched.com/event/9tX4/voice-control?iframe=no&w=100%&sidebar=yes&bg=no,,"Damon Krukowski, “Music Wants to Be Free, Music Wants to Be Expensive”",
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-24,,2017-03-15,The New Analog,,Powell's on Hawthorne,Portland,OR,USA,damon-and-naomi-2017-04-24-powells-on-hawthorne-portland-or-usa,,,Damon Krukowski|Larry Crane (Tape Op Magazine),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,http://www.powells.com/event,,Damon in conversation with Larry Crane discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-26,,2017-03-15,The New Analog,,City Lights Books,San Francisco,CA,USA,damon-and-naomi-2017-04-26-city-lights-books-san-francisco-ca-usa,,,Damon Krukowski|Elaine Katzenberger (City Lights Books),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,http://www.citylights.com/events/?fa=event&event_id=2908,,Damon in conversation with Larry Crane discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-27,,2017-03-15,The New Analog,,Point Reyes Books,Point Reyes,CA,USA,damon-and-naomi-2017-04-27-point-reyes-books-point-reyes-ca-usa,,,Damon Krukowski,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-04-30,,2017-03-15,The New Analog,,Book Soup,Los Angeles,CA,USA,damon-and-naomi-2017-04-30-book-soup-los-angeles-ca-usa,,,Damon Krukowski|Jonathan Lethem,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Jonathan Lethem discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-05-02,,2017-03-15,The New Analog,,Quimby's,Chicago,IL,USA,damon-and-naomi-2017-05-02-quimbys-chicago-il-usa,,,Damon Krukowski|Steve Albini,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Steve Albini discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-05-04,,2017-03-15,The New Analog,,Civilian Art Projects,Washington DC,,USA,damon-and-naomi-2017-05-04-civilian-art-projects-washington-dc-usa,,,Damon Krukowski|Ian Svenonius,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Ian Svenonius discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-05-06,,2017-03-15,The New Analog,,Rough Trade NYC,Brooklyn,NY,USA,damon-and-naomi-2017-05-06-rough-trade-nyc-brooklyn-ny-usa,,,Damon Krukowski|Ben Sisario (New York Times),,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Ben Sisario discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-05-15,,2017-03-30,The New Analog,,Drawn and Quarterly,Montreal,Quebec,Canada,damon-and-naomi-2017-05-15-drawn-and-quarterly-montreal-quebec-canada,,,Damon Krukowski|Jonathan Sterne,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Jonathan Sterne discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon Krukowski,2017,2017-05-16,,2017-03-30,The New Analog,,Type Books,Toronto,Ontario,Canada,damon-and-naomi-2017-05-16-type-books-toronto-ontario-canada,,,Damon Krukowski|Astra Taylor,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/pictures/damon-krukowski-the-new-analog-tour-poster.jpg,,,,Damon in conversation with Astra Taylor discussing his book The New Analog,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-08-28,,2017-08-12,,,The Middle East,Cambridge,MA,USA,damon-and-naomi-2017-08-28-the-middle-east-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-08-28/2017-08-28-poster-online.jpg,http://www.ticketweb.com/t3/sale/SaleEventDetail?dispatch=loadSelectionData&eventId=7524935,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-10-12,,2017-09-19,,,The Root Cellar,Greenfield,MA,USA,damon-and-naomi-2017-10-12-the-root-cellar-greenfield-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-10-12/2017-10-12-damon-and-naomi-poster.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-11-06,,2017-10-09,,,Namba Bears,Osaka,,Japan,damon-and-naomi-2017-11-06-namba-bears-osaka-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-11-07,,2017-10-09,,,Jittoku,Kyoto,,Japan,damon-and-naomi-2017-11-07-jittoku-kyoto-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-11-10,,2017-10-09,,,Shibuya - 7th Floor,Tokyo,,Japan,damon-and-naomi-2017-11-10-shibuya---7th-floor-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-11-11,,2017-10-09,,,Tokorozawa - Mojo,Saitama,,Japan,damon-and-naomi-2017-11-11-tokorozawa---mojo-saitama-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2017-11/2017-11-damon-and-naomi-japan.jpg,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-11-12,,2017-10-11,,,"HMV, Kichijoji",Tokyo,,Japan,damon-and-naomi-2017-11-12-hmv-kichijoji-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,http://recordshop.hmv.co.jp/27337,,In-store performance and signing 12:00,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2017,2017-11-12,,2017-10-11,,,Newtown Festival,Tokyo,,Japan,damon-and-naomi-2017-11-12-newtown-festival-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Michio Kurihara - guitar,,,,,,http://recordshop.hmv.co.jp/27337,,18:00,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2018,2018-01-26,,2018-01-04,,,Feeding Tube Records,Florence,MA,USA,damon-and-naomi-2018-01-26-feeding-tube-records-florence-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,http://feedingtuberecords.com/,,26 January at 19:00–22:00 EST,
